"","Rating","Text"
"203",3,"  The good - production design, camerawork - is sadly outweighed by the bad - a treacly sentimentality and ludicrous plot. It's true I'm not a fan of Del Toro and at least this isn't Pacific Rim, but it's outrageous that this lengthy hybrid of ET and a fifties Norman Wisdom filler beat Phantom Thread and Three Billboards to Best Picture. If you enjoyed Lassie you'll love this."
"204",2,"  Very disappointed with this film. I really had high hopes. I heard so many great things about it. The cinematography was good. I just found it really boring. Very formulaic. I've never really been a fan of Guillermo del Toro anyway. His movies are sometimes pretty to look at but have very little substance. I thought this one might be different but I was wrong. I really don't understand the hype on this one."
"205",2.5,"  And Oscar really?One Oscar would've been a stretch, several Oscars???it's obvious that the fish was sleeping with somebody else ..........."
"206",0.5,"  1/2 star (only because I don't award zero stars)The way they see this villain is the way they see all non-leftists.Honestly, would be 5 stars if it ended the moment he shot them.Words cannot convey how bad this is. The cheerfulness of The Triumph of the Will, and a similar intent (kill the people who stand in the way of our perfect world of ""love"").I'm just going to end up writing a point by point dissertation about everything that makes this such an abortion of a movie...First scene is masturbatory. Obligatory gay mentor. Sassy black woman. Fart jokes. Uptight religious man. Old southern racist white villain. Weapon crazy. Sympathetic communists. Virtue signaling about civil rights. Equating humans with animals. Impugning moral cognizance to animals. Bestiality. Pagan worship. Inherent goodness. This is everything garbage about hollywood. One of the most one-dimensional, virtue-signalling movies I've ever seen. In Splash, she had to become human for sex. Not so, in today's hollywood. smh. No build up. No character complexity. Everything just happens all at once. It's horrible storytelling. Does anyone know how it got there & what it's doing there? Get a puppy! Just don't f it.It displays the selfishness of such people. She wants water sex, despite the damage it will do to the building and neighbors.The idea that a bathroom could stay filled with via towels on the floor is so banally stupid as to be insulting. The 21st century woman. Profane and perverted. Like Kimmel said, the only ""good"" men are gay, soviets, or fish. Pre-torture monologuing villain cliche is such poor writing. Truly, I could never love someone who loved this movie. Additionally, the crap writing of never explaining the scars. But everything else is so bad, a narrative misstep is the least of the problems.""God looks human like you... well, maybe more like me.""They thought this was clever? Seriously, who votes on this? Puerile, banal, cartoon drama. So overplaying the foreign empathy card as to do away with any semblance of reality. Mawkish. They became bff's after one meeting. Cause sea creatures are so common and easily understood. The worst kind of puerile hollywood schlock.Del Toro also overplays his hand in characterizing the heroes. Midway into the film, he reveals that Giles is gay when the character makes a pass at a friendly restaurant owner; the latter promptly kicks Giles out of the restaurant, along with a black couple who want to eat there. Though superfluous to the story, the scene reflects the movie's mission, to inspire sympathy with outsiders and anger toward anyone who would prevent them from experiencing love. This simplistic reduction of cold war-era society divides people into open-minded dreamers and narrow-minded villains. del Toro lays it on so thick that there's no room for counterargument or even independent thought. Ultimately his perspective is every bit as confining as the giant tank housing the creature at the lab, The best movie is now the one which makes me feel most righteous about myself for being a neo-Marxist left-winger. That's it. There is no other criteria.Too comfortable with itself to create any real dramatic tension.The film's heroes are so tolerant that they don't think to question the notion of a woman hooking up with a member of another species...del Toro isn't willing to acknowledge uncertainty or emotional or moral fallibility on the part of his heroesWithout a moment's hesitation, the fish is literally choosing which crappy jazz records to listen to her with. I'm supposed to take this seriously as art. Obligatory bigotry scene that has nothing to do with the story, except that it makes identity politicians feel good about themselves.""Just because I'm being nice, doesn't mean I want to be assaulted, gay neighbor.""If you have family values that don't include sodomy, you're probably a racist.Soviet spy will teach us about immigration.""I like that you're a mute, cuz I don't want my women speaking!"" Gimme a break.I was going for hands on hips pee guy because I felt sympathy for him for being written so one-dimensionally.I'm allowed to commit felony crime if I feel emotional about something.Hollywood demonstrated again that a movie doesn't actually have to be good to win best picture. It only has to offer the opportunity for liberal moral self-congratulation. #OscarsIt looked at her nice, so she obviously needs to keep it & prevent humanity to learn about a new species' biology. The irony is, it's only an immaterialist moral system that puts individual self-worth over collective. However, gillmen don't actually exist.I'm going to murder a human to save the life of an animal, under biological study. They should all hang.Happily ever after movies are usually panned by critics. I guess you have to be a minority or inter-bestial.These stupid people think that any kind of difference must be grounds for acceptance, not realizing there are considerations to acknowledge first, which they themselves admit to & betray.The plot is your basic disney kids dog pound plot. With added SJW. I love how they're portraying the villains as easily duped by ppl other than special forces... doesn't that take away from the ""heroism"" of the kidnapping?Yes, they're so quick to relate to anyone different....except, you know, the one-dimensional nazis the kill.A cold war movie where the creature & the soviet are the good guys. This is not by accident.And of course, the old familiar morally pure animal trope watching human evil in horror. Of course, the white nuclear family is the one where things are awry. Thank you, hollywood, for defending us from the horrors of suburbia.Bottom line, you can dress up crap, but it's still crap. Even if it's Academy awarded. This is nothing more than fish porn. Make no mistake. This is perversion. It is hollywood."
"207",0.5,"  So bad, I can't even put it in words."
"208",0.5,"  Truly a bad movie. When the synopsis says it is an other-worldly fairy tale, what that means is that the characters do not resemble real world people at all in their attitudes and motivations and that even a small child can guess what will happen just as in a fairy tale. This movie is utter garbage."
"209",4,"  The Shape of Water showcases some of the best of director Guillermo del Toro whose distinct vision and love of cinema shines through in this touching story. The characters and themes of acceptance are strongly represented, with Sally Hawkins, Michael Shannon, Richard Jenkins, Octavia Spencer and Doug Jones all doing amazing jobs to completely captivate their characters. The music is moving and distinct while the visuals, including the set design are simply fascinating, making even a soap dispenser alluring. The narrative may be predictable with the stakes and twists not so surprising, but its probably the most complete and neat package awards contenders have offered this year, with the movies perfect length working in its favour."
"210",2,"  Movie was mostly just ""Meh"". Not sure how it received best picture. It is strange, in a good way, but mostly boring. The unnecessary nudity and masturbation scenes also prevents this from being a family movie. The reasoning was some BS from the director claiming some purpose of art or empowerment. Not that I mind nudity, I rather enjoy it, but at least say hey we wanted boobs in this cause it's boring and we need to spice it up."
"211",5,"  Have you ever just watched a movie and have just known that it would be one of your favorites. That was me watching this movie. Every ounce of me loves this movie. From how beautiful it is shot, how an amazing job the director did with it, the absolutely perfect acting, and the unique and beautiful story. Everything about this movie is perfect to me. For ever I have always said that The Dark Knight is my favorite movie but I can say that without a doubt that The Shape of Water is my new favorite film. If you haven't seen it you need to. This is a film fans movie."
"212",0.5,"  Rabid female masturbating, homosexuality, bestiality. What other movie would Hollywood want to select as movie of the year.Skip it Middle America"
"213",0.5,"  How this movie won best picture is beyond me. The directing is excellent, the cinematography is breathtaking. However, the story is unbearably boring. I caught myself checking the run time on several occasions to see how much more I had to sit through."
"214",1,"  I was so disappointed with this movie! The actors and cinematography were wonderful but the story was a combination of Beauty and the Beast, ET and Little Mermaid. And there was too much unjustified graphic violence."
"215",1.5,"  A very well-filmed movie. great acting, directing and cinematography. in the end it is just a very very childish stupid movie with gratuitous nudity and violence. movies where the protagonist loves a fish are gaining oscars nowadays. so sad."
"216",1,"  Boring and obvious. What a disappointment."
"217",4.5,"  Great movie......I haven't argued with someone about the ending of a movie in years....I loved having differing opinions.....and that led to more discussions about different parts of the movie....and so on, and so on.........."
"218",2,"  What a disappointment."
"219",1.5,"  TO SEE OR NOT TO SEE? A big NO!Worst unrealistic watching someone play with her self then have sex with the swamp thing! And it was not worth the price of my ticket OR time! Annihilation was worth the money, not this one. This should of been called playing with myself in the water"
"220",3,"  Very beautiful film, but its message is shallow. Taking a fairy tale and just putting it enough spin to turn it into a My-Little-Ponyish film seems like a tremendous waste of potential. This could have been so much more! Aesthetically, it is flawless, It's just the message that belongs more in a corny direct-to-dvd for kids than in a production of this calibre. I don't mean this message shouldn't be there, but we should get more layers, more complexity, more undertones, more subtext, something to make us want to re-watch The Shape Of Water. Instead we get the same thing hammered at us all throughout the film, and it subtracts a lot from the experience."
"221",0.5,"  boring- obvious-stupid"
"222",4,"  absorbing and Imaginative!"
"223",4,"  Sin ser mi estilo de pel�cula favorito (prefiero la ciencia ficción a la fantasía) me pareció muy buena. La historia es buena, el trabajo de del toro es por demás destacado , la actuación de Sally hawkins me pareció extraordinaria y creo que no se lle ha hecho justicia a Michael shannon (strickland) cuya actuación también es genial."
"224",3.5,"  I wasn't really convinced by the romance and the story developed in a strange pace. I admire the cinematography and visual effects but overall the script isn't as good as the awards could suggest. enjoyable to watch nevertheless."
"225",4,"  It is surprising that this film is seldom recognized as a woman's sexual fantasy. She is, after all, clearly ""engaged"" as she reclines in her tub. She is also clearly of a certain age when her eggs are nearing their ""use by"" date, so cleverly illustrated by the egg timer. She is dreaming about someone who will want her eggs . Her experience with the opposite sex has not been positive, however. Her Macho boss and her effeminate friend are clearly not suitable so she creates a ""body"" for her eggs. Don't miss Sally Hawkins in ""maudie""."
"226",0.5,"  While hollywood limousine liberals scream and rave about the sexual abuse of women, they simultaneously vote ""best movie of the year"" for this filth. the star appears in full frontal nudity, baring her small breasts and pubic hair, then she proceeds to masterbate in her bathtub. the villain loses two fingers and tells his boss ""i still have my pussy finger"" before he appears on screen, screwing his wife. filthy language, needlessly so, filthy actions, needlessly so. these women demeaned themselves voluntarily. in twenty years, will they complain that they were exploited, as so many others have? it's the way of contemporary ""feminists"" - a one word oxymoron.don't see this trash. it is hollywood vulgarity and ignorance, with a monster strangely identical to a human body in a green camo wetsuit. did i say it was ignorant? that is an understatement."
"227",2,"  15 minutes INTO THE MOVIEW, I TOLD MYSELF ""OK I GET IT, CAN I GO"""
"228",2.5,"  Man, i do not understand how this turkey won best picture. not only is it almost completely bereft of nuance or depth (seriously, i think children would love this film were itn ot for the gratuitous 'adult' elements), it's premise is also frankly gross. and nonsensical. you never get a sense of who elisa nor the fish man are...they don't speak a word, but we're supposed to believe theyre in love because they porked a couple of times? I've heard people praise it for giving an allegorical nod to 'love is love is love' type of stuff, but where *are* our queer characters finding love? And the only racism we see is clearly the product of problematic individuals, rather than anything to do with framing the systems at play that encourage / enable them. i don't know. i didn't care for it at all."
"229",1,"  possibly the dumbest movie ever"
"230",0.5,"  This movie was OK, but not a Oscar worthy movie."
"231",2,"  Weak movie, very hyped"
"232",5,"  touchy and weird...but a bittersweet tale that could lead to tears, well played and emotional...I loved it"
"233",5,"  absolutely beautiful movie"
"234",1.5,"  After the first 40 minutes I said to the 3 other people with us ""for a best picture winner this is awfully slow moving"". Going beyond that, it was hard to get into. I had little empathy for the rationale for the untenable relationship and the over the top intelligence operation. I was bored throughout. the motion picture academy is clearly too easily seduced by old world hollywood musical garnish and fairy tale gobbledygook. That this film won best picture is a travesty. By the way, the picture should have had more to overcome to win best picture by virtue of the fact that it borrowed much of the main concept from the movie splash which was a far more entertaining picture."
"235",2,"  iT was so so boring, almost fell asleep. I like the concept but it need something more to keep my interest."
"236",2.5,"  make love to a fish okay!!!"
"237",5,"  I predicted it would win the oscar for the best film...it did! now it's available on dvd/download. One of my Top Two films of the year! When it's over, you'll say, ""What did I just see?"" You'll be glad you did and you will never forget it! A love story like none other. 13 Oscar nominations, my vote for Best Picture, Director and Actress. You must see it twice!"
"238",4,"  ""The Shape of the Water"" is an lovely movie which tells the love story between a mute woman and a ""weird"" water creature. I think Del Toro shows, once again, all his talent, directing a simple yet poignant movie. I have loved the characters who take part to the story: both Octavia Spencer and Nick Searcy are amazing in their supporting roles. The star, of course, is the unbelievable Sally Hawkins, who's able to portray the mute main character with such a class that's impossible not to fall in love with her.Cinematography and the score are as great as you would expect from a Del Toro's movie. I firmly believe that ""The Shape of the Water"" is by far one of the most interesting movies done in these last 5 years."
"239",2,"  A very pedestrian movie that doesn't deserve all the praise it gets"
"240",3,"  Pan's Labyrinth meets Beauty and the Beast"
"241",1,"  I truly do not understand how this movie got best picture, out of all the movies this year. weird plot. just could not connect. the visuals were great, but it could not make up for the fish sex and cat eating. the only redeeming quality was richard jenkins' character, which i loved and wish we would have seen more of. sorry..."
"242",1.5,"  Although the film had some pluses such as the visuals the reality is that it was underwhelming. The film had so many plot holes that it was almost insulting to a moviegoers intelligence. It was almost like a parody of Beauty and the Beast. It was obvious shallow and overdone"
"243",2.5,"  I thought The Shape of Water was OK. Not amazing. Not great. Not mindblowing. Just a basic OK.Yet it won 4 oscars. Why?Complete story with all spoilers: The Shape of Water is the story of a lonely mute woman working as a janitor in an army facility during the 1950s, who falls for a weird sea man creature who's kept captive there by a heartless army man. With the help of her old gay neighboor artist friend who happens to have a lot of free time on his hand because photographs have rendered his work for the advertising industry obsolete, a russian spy scientist, and her black janitor lady friend, she manages to save the weird sea man from being killed and dissected away. As our mute hero takes care of the beast she somehow falls in love with it and reaches orgasmic bliss. The army man tries to find out what happened, and after first being cluesless eventually manages to figure it out and catches the heroic couple as the beast is about to be released back into the sea. They fight, they all die, but turns out the beast has magical powers that can bring himself and his new lover back to life. They both escape into the sea. The end.The visuals, the actors: all great.The story: kind of OKish.The creepiness level: quite high at times.Is that enough to win an oscar? Apparently it's enough to win 4 of them.Why?Well.This movie is about a team of broken people sticking it up to the man, all to save, and fuck, an alien, who somehow happens to have great magical powers.You can't really get more progressive than this.The traditional white man, with his stay-at-home wife and his 2 kids, is portrayed as a sadistical tyrant with no redeeming quality other than his effectiveness at his job (and he's clearly super triggered when that only quality is being questioned), while the team of mute lady, gay old dude, and fat black girl, are super strong super nice and super good. The alien, a creepy and dangerous cat-eating savage beast, is actually a wonderful lover and some kind of God who can bring back the deads.Add the husband of the black lady who's just useless and pathetic, and the guy from the restaurant that the old gay character is in love with who turns out to reject the gay's advances while at the same time clearly signaling he's a racist intolerant asshole, and you end up with a pretty clear message: kill the old traditional western culture as it has no value whatsoever, and chose instead to embrace savagery because it's actually magical and fucking hot.That is a message that Hollywood loves. Hence the Oscars.And I don't even think this message is *entirely* wrong, but where is the nuance here? There's no nuance at all. And zero nuance is almost always entirely wrong."
"244",2,"  Boring and predictable."
"245",5,"  One of the best films of 2017. No doubt it deserved the best picture"
"246",4,"  Splish, splash, it looks a lot like Beauty and Beast with lots of water. More of a chick flick. Listen up guys! Even if you can't swim, bring the ladies They'll love you for it. !!Can't get enough of Beauty and the Beast......For an $8 ticket, you'll get $9 worth of entertainment."
"247",4,"  ""I do not fail, i deliver"" this film delivers. This is a visually beautiful film. All of the performances are exceptional ,the most of which being Michael Shannon's. Michael Shannon plays a very intelligent antagonist. For example, earlier in the movie he makes a statement about how washing your hands before or after urinating says something about your character. Nothing that he says feels pretentious or forced. The practical effects are great. The only downside to this movie is the gratuitous and unnecessary nudity. It adds nothing of merit or importance to the film, and is used way too often. Overall, this is a visually stunning movie with great performances and amazing storytelling, with it's only flaw being the unnecessary and forced nudity."
"248",2.5,"  I cannot believe that this ""Free Willy"" version from Guillermo del Toro won the oscar for best picture. It is not a bad movie, obviously, but nothing compared to ""Pan's Labyrinth"". The latter is a masterpiece and deserves all the kind of awards you throw at it, the former (the movie in question) is a boring story with some gruesome and unnecessary moments. Watch it if you have 2h to kill, but for a some real good time, choose any other nominated movie at the 90th Academy Awards, BUT this one!"
"249",2.5,"  A crude, aquatic version of beauty and the beast. PLOT WAS WAY TOO EASY TO FIGURE OUT. Was expecting a bit more magic."
"250",0.5,"  Terrible, I hated it,EXTREMELy disturbing. DON'T recommend, its a waste of my 2 hours. And the deaf playing GIRL is so bad at acting,did not deserve the Oscar.??"
"251",3.5,"  noT an amazing film as i had been expecting. Just above average. The criteria for winning an oscar must be verY obscure."
"252",3,"  i liked it. kind of creepy but very unique."
"253",0.5,"  I was expecting this to be a lot better than it was especially after seeIng it won so many oscars. Very disappoinTed. The plot was predictaBle and the story was just Weird and creepy altogether."
"254",4.5,"  Crazy weird but extremely interesting and compelling."
"255",1.5,"  There is no way this movie should've won an oscar! This was noT the best picture! This movie sums up the ridiculousness of the ocars voting!"
"256",1,"  Hard TO BELIEVE THAT THIS FILM WON BEST PIC. AN OVERLONG, TEDIOUS, SEXUALIZED RIP-OFF OF SPLASH, ET, BEAUTY AND THE BEAST, SLEEPING BEAUTY, FREE WILLY AND PROBABLY SEVERAL OTHERS THAT DONT COME INSTANTLY TO MIND.- SURE TO MAKE FUTURE LISTS OF THE WORST BEST PICTURE"
"257",4.5,"  Maudie & Ed Sapien avoid face time with General Zod with the help of Sitterson from Cabin in the Woods..."
"258",4,"  OK, is it the finest movie I've ever seen, no. But it is a fine movie none the less. The photography, as with all guillermo movies was first rate! Atmospheric and delicate. The actors were first rate! Michael Shannon continues to shine, no matter the part he plays! the story itself is interesting as the 'lovers' are mute--they are outcasts and prisoners at once and so are drawn into an cross-species bond--yes, you'll find parallels between this and 'beauty and the Beast'. Just go with it and lose yourself."
"259",4.5,"  Uma conto de fadas ao estilo dos seus melhores filmes, Guillermo del Toro faz de ""A Forma da �gua"" um triunfo a nível estético e cultural, com comentários sociais que não diluem o impacto do romance central e actuações de topo que ajudam a cimentar a posição do realizador como o melhor contador de histórias do cinema contemporâneo."
"260",1.5,"  Overwelmed by the mediocrity of this film. Best movie, not. It's a hodgepod of ""THE THING' AND ""BEAUTY AND THE BEAST"" WITH GRATUITUS SEX AND VIOLENCE THROWN INTO AN UNPLEASURABLE EXPERIENCE. cOULD HAVE BEEN DONE MUCH BETTERs"
"261",0.5,"  Too much sexual content"
"262",1.5,"  Two hours of my life I shall never get back. Was the target demographic for this movie a vegetable patch?"
"263",4,"  Guillermo del toro's best picture film shows that love has no boundaries. A unique approach to such a film as the main character is mute. The film is beautifully crafted and keeps the audience on its toes as the ending brings the whole film full circle. The film has a dark and eerie overarching mood and theme similar to Guillermo's other film series ""Hell boy"". Some could even go as far as calling this film a prequel to ""Hell Boy"" as this could be a backstory for the ""hell boy"" character Abe Sapien. With the overall mixture of beatuy and darkness is a no brainer why this was nominated for an academy award."
"264",2,"  Why oh why did this movie won an Oscar?? There's nothing here we haven't seen before. It's a fairy tale with every characteristics of it. migh as well have been called The Beauty and The Beast."
"265",1,"  I'll save you 2 hours of your life. It's about a sexual relationship between a strange woman and a sea humanoid. Don't trust the BS rotten tomatoes reviews."
"266",3.5,"  It was like splash, the movie from 194 with tom hanks, but it's from a female perspective. I believe she was a fish too!"
"267",5,"  Great movie. Visually interesting."
"268",2,"  A Thin plot fulled with gimmics to get us to feel. The antagonist belongs in a 2 dimensional commic book, not a full length film. How did this film become ""best picture.""."
"269",5,"  ahhh the sixties!!! an hypocrite era made of apparences, cynic behaviours, bigotry, racism and false ideology...and part of this true horrible american background, a woman in her intricate simplicity and a lonely, superior creature, metaphor of mother nature, exploited, tortured, segregated by a bunch of useless, empty, frustrated characters. a movie manifesto of liberty, love, respect for the different, for the animals, for the environment, for the true emotions that represents the true virtues of a human being."
"270",3,"  Muito bonito, muito bem feito.....mas eu achei apenas ok."
"271",4,"  A bizarre but amazing story about silent love. Extraordinary music and art direction."
"272",0.5,"  watched it because it is the "" best movie,"" turned out to be a complete, utter waste of time,, not entertaining at all!!!"
"273",0.5,"  The only good acting in this was by Octavia Spencer. Otherwise, this was a real Hollywood wet dream--2 women, one Black and one Latin, a Jew, and a Homosexual all battling evil Caucasian men-one American Gestapo like character, his commanding officer, and 2 Russian spies to protect an oppressed God-like creature. Add this to the vast line up of Hollywood movies that injected over-the-top and old-timey Jim Crow racism to their themes and scripts this year-- in light of the Democrats labeling all conservatives as white racists. Hollywood in full swing with early brainwashing for votes."
"274",0.5,"  What did i just watch?"
"275",4.5,"  What a strange, wonderful romance! Great cast, too. Love this movie."
"276",1.5,"  Is it a good movie? Very Average Is it visually stunning? Yeah Did it deserve an Oscar for best movie? NOVery overrated and better movies out there that deserved best Oscar I-Tonya being one of them"
"277",3,"  Starts off very good and very unique. All the character's were well crafted. Some ideas in the story were a bit dumb, but you may not even care as you start to enjoy this movie. As the movie progresses, it dumbs up even more with a dance scene and romance that seems so out of place... To say the least."
"278",0.5,"  now were giving out oscars for having sex with animals?"
"279",1,"  I'm surprised at the accolades this has got. A fairly boring storyline; basically free Willy with a bit of romance thrown in."
"280",5,"  what is more to be said about this movie it is amazing in every aspect a Triumph of human love and surpasses everything emotionally and spiritually :-)"
"281",4.5,"  Imanginitive, funny, sumptuous, and surprisingly complex, Guillermo del Toro's latest stroke of genius is one of many that proves the filmmaker as the master of modern monster movies."
"282",0.5,"  Despite the incredible talent behind this film, it's a failure from start to finish. The inimitable Sally Hawkins is like a duck out of water and fails to bring this character to life. The visuals are recognisably those of Guillermo del Toro but the story telling is not. The story is pedestrian and predictable. Save yourself two hours and steer clear."
"283",4.5,"  Delightful film - the sense of time and place was very strong, as were the characters. The mix of thriller and fantasy was engaging and the storyline kept one guessing albeit that in the end the finale was predictable."
"284",4.5,"  I never really feel things in movies, especially romantic ones. But boy did I feel things in this movie, and it must've been a challenge making a fish such a romantic figure. Dancing scene is my favourite!"
"285",2,"  Pretty. Looks aside, its just weak. Too many micro subjects with characters we are rushed into knowing, and at best form weak attachments to. Like a Disney Date night movie."
"286",4.5,"  IF YOU'RE LOOKING FOR A ROLLERCOASTER PLOT HERE, KEEP LOOKING. THIS ISN'T A PLOT DRIVEN ENTERPRISE--THERE WILL NOT BE AN ENDING YOU COULDN'T SEE FROM A MILE AWAY (IF YOU WERE EVEN LOOKING FOR AN END FROM THE BEGINNING). IT'S NOT THE POINT, PEOPLE. THIS IS ABOUT ATMOSPHERE AND MOOD. THIS IS ABOUT MYTH AND MAGICAL REALISM, CHARACTER DEVELOPMENT AND CHEMISTRY. IT'S A LOVE LETTER TO CINEMA, AN ESCAPE FROM REALITY VIA HUMANITY. I LOVED THIS FILM."
"287",4,"  7.8/10 Too much water"
"288",2.5,"  VISUALLY RICH AND OVERLY SIMPLISTIC IN IN IT'S RENDITION OF GOOD VS EVIL. NO SURPRISES. A CHILD-LIKE FAIRY TALE WITH THE VIOLENCE OF THE BROTHER'S GRIMM."
"289",3.5,"  I think the best part for the film is the very nice picture you get. It makes you really feel like you are in the time period it is based on... story was SATISFYING enough to watch it all to the end."
"290",5,"  I am really happy that the main character was someone with a disability. I really liked how it was set in the 50's. and that it showed some of the fashion and so some of the cars of the decade. I thought it was very insightful to show that some of the ""relationships that were thought of as ""Normal"" relationships were far from perfect."
"291",5,"  One of the most interesting films in a very long time. Absolutely superb and different"
"292",0.5,"  MORE LIKE THE THE SHAPE OF A TURD!I'd give it less if I could. They took the great movie SPLASH, and made it suck. You have problems if you like this movie. All critics that praised this movie should be fired."
"293",5,"  Perfect movie. can't say there is anything wrong with it. best mermaid movie of all time. shannon kills his roll. sally hawkins kills her roll. everyone does a great job. spfx of course were also great. just awesome. great concept, great execution."
"294",2.5,"  Am I the only one who though I felt the story waas interesting it was anti military and police? The General and the head of security were evil, cruel and sexist. The only decent people were disabled, black and a Russian spy. Hollywood doing its best to change our views and make us believe America is bad."
"295",3,"  This movie was weird from beginning to end. It shows our government inhumanly treating a sea creature. The plot makes no sense. Sally Hawkins is fine as a mute but the incredible script or story is not salvigable."
"296",4.5,"  Beautiful reimagining of your classic love story"
"297",1,"  The most horrible oscar winnerS so far."
"298",3,"  A movie that, within a strage setting of events, makes us think about why we choose our companions in life"
"299",5,"  Art in all it's forms"
"300",3,"  Admittedly, this film was OCCASIONALLY uncomfortable and many of its aspects were forced. There was little room to decipher the characters for anything other than what they were obviously made out to be, and the negative stereotypes and issues of the era were so clearly thrown into the script just to show that RACISM, sexism, communism...etc. all existed and are bad. Yet, This movie told a familiar story, all while being unfamiliar all the same. Sally Hawkins DELIVERED a strong moral character of ambition and love through her LONELINESS. The movie provided subtle meaningful cues and addressed important concepts while maintaining its plot, and the visual production ended up as MESMERIZING. It was an interesting watch that understandably landed Del Toro in the Oscars, but not personally Best Picture or anything I'd watch again."
"301",4,"  ???? ?? ???????? ??? ???? ??? ?????!!"
"302",1,"  DEL TORO WORST MOVIE. I REALLY DON'T GET THE HYPE"
"303",1,"  Dull, overrated movie with one-dimentional characters"
"304",1,"  another film where the white males are evil. Big surprise"
"305",3.5,"  I saw this film two Times at the cinema because it is absolutly beutiful"
"306",3.5,"  So, this isn't a bad movie but after watching most of the other nominees I am struggling to see how this managed to get best picture. So, the acting is impeccable with Sally Hawkins beautifully bringing to life a woman who has felt isolated because of her condition. It's visually stunning and the story is enjoyable enough but there is nothing particularly strong and stellar in regards to its plot. And this perhaps for me is the let down; I cannot identify with the central love story that they have tried to create and the need to unnecessarily sexualise the relationship undermines it further. The film relies heavily on the idea of this revolutionary relationship to credit it with its original and outlandish thinking. Strip away this twist and there's not much here that hasn't been done before and to a better standard."
"307",5,"  Intelligent, unique, and revolutionary"
"308",1,"  How this movie won best picture is beyond me just not a good movie."
"309",2,"  I dunno, it just wasn't compelling at all. A lady falling in love with a fish? Really? The last time this idea showed up was the Bee Movie. Look how that turned out. Besides the stupidness and lack of connection, it does appear that they were at least trying to make a good movie, though."
"310",2,"  who is a target audience for this movie? it is Too primitive to keep an adult engaged through, while containing irrelevant sex and violance unsutable for children. Leaves an aftertaste of disappointment and tint of regret for waisted 2 hours of one's life"
"311",5,"  ""The Shape of water"", ES UNA NUEVA ENTREGA DE LA BRILLANTE MENTE DE GUILLERMO DEL TORO, QUIEN MERECIDAMENTE HA RECIBIDO PREMIOS DE LA ACADEMIA Y OTROS FESTIVALES POR SU DEDICACI�N Y CUIDADO A LA HORA DE PRESENTAR SUS TRABAJOS VISUALES. ESTE FILM NO DECEPCIONA Y SE MANTIENE A LA ALTURA DE ""EL LABERINTO DEL FAUNO"", YA QUE AMBOS SON RELATADOS COMO UN POEMA, UNA PROSA FANTÁSTICA QUE COMBINA TANTO ELEMENTOS DE LA VIDA REAL (APROVECHANDO EN HACER CRÍTICA SOCIAL SOBRE DETERMINADOS TEMAS SOCIO-POLÍTICOS Y CULTURALES), COMO TAMBIÉN DE ESE PECULIAR BESTIARIO CON EL CUAL NOS DELEITA. SALLY HAWKINS DA UNA TIERNA Y SENTIDA INTERPRETACIÓN CON SU PERSONAJE, APROVECHANDO LAS BONDADES DEL LENGUAJE CORPORAL PARA HABLAR TANTO A LOS OTROS PERSONAJES COMO A LA AUDIENCIA. SI BIEN EL DESARROLLO DE LAS CONTRAPARTES DEL FILM PODRÍAN CATEGORIZARSE COMO UN POCO GENÉRICAS, NO SE DEBE PASAR POR ALTO EL CONTEXTO Y LAS CIRCUNSTANCIAS QUE SON TRAÍDAS A LA LUZ, PARA SEGUIR TRATANDO TEMAS QUE AÚN HOY EN DÍA PERMANECEN. POR TODO ESTO, ""THE SHAPE OF WATER"" MERECE TODA LA ATENCIÓN DEL MUNDO."
"312",1,"  i did not like the movie. I wasn't able to buy into the conecpt, I thought she fell for this creature very quickly without any real development of relationship, she was able to communicate with him far too quickly also. And, I didn't appreciate the creature killing her cat, and then on top of that she had sex with him not long after. Awful."
"313",2.5,"  nothing special to see here in my opinion. very predictable. no surprises. feels like i've seen this story many times before. it's a decent watch although you're not missing much if you choose to pass on this one."
"314",4,"  It's basically the adult version of ""the Little Mermaid"", but set in the timeline of 1960's in the United States with the gender in opposition to the fairy tale.The love is raw and authentic. A film dedicated to those who believe in the power of love, and perhaps some interest in the fantasy genre"
"315",4.5,"  Well how do I start, I can not say too much about this film. At first glance, I did not knew what to expect (like in every del toro's film). I started watching the movie and I really felt that cinema love. I really really love del toro's art work. You got to love the scenarios and the shots, also The soundtrack is something you really got to enjoy in the movie. The story is something really new and I think some people would find it awkward in some point but if you see it in the point of view that its an original film story and something created out of guillermo del toro's imagination, you really find that special touch. i really hate that now days all the movies got the same story and plot twist so you will know what will happen. in this film its not like this. At least I, will never imagined the ending or the ""theories"" behind it. it really puts guillermo del toro in my top 10 best directors list. he never disappoints on what he does and I really think that this was a film well deserved of an oscar."
"316",0.5,"  Way too long. I for one don't see what the critics saw in this movie. It was quite boring, had a lot of plot holes and situations that made no logical sense. I reckon its just another example of the current hollywood writing/directing scene, ie lackluster and idealess. How its won any awards is beyond my understanding."
"317",2,"  Below average movie. Did not care for it to much"
"318",0.5,"  We watched 40 minutes of it and I am convinced that the PRO critics are really aholes in disguise..."
"319",5,"  Diomerda che FILMONe"
"320",0.5,"  It's a stinky fish of a movie. I can tell you why i think it so, but it would be wasted energy added to the two hours of life i've Lost to this travesty. How did 'Amelie' - which it seems to imitate - not win an Academy over this Tripe? Pun intended."
