"","Rating","Text"
"130",4,"  i have been interested to see this as i live in the uk engels statue resurrected in manchester and there are so many commie lovers here lol and it was funny in places but more interesting and disturbing than anything bought some books for christmas on the rise and fall of communism so it will add to it. the film was a bit to quick would have been better as a series. strange that an ideology will last poverty, genocide and war and then get turned into tshirts. hopefully we dont get that paranoia here. worth a watch and repeat viewing."
"131",3.5,"  Started hilariously, ended rather slowly"
"132",5,"  Great film, go see it."
"133",4,"  A three and a half star movie pushed up to four stars due to the fantastic script. Armando Iannucci has a bizarre ability to convey political confusion and ambition with humour and intelligence. The acting was superb across the board, although I don't understand why Jason Issac's was so heavily featured on the promotional material.The only cons I can think of is the speed, which felt both drawn out and rushed. We saw all the build up of the political upheaval without any of the historically accurate climax. Basically, I want the directors cut."
"134",1,"  just isn't funny at all, and I sat through bad moms"
"135",4,"  Definitely one of the best films of the year. Very funny which proves you can joke about anything, even genocidal communist regimes."
"136",5,"  Amazingly funny, even with the dark topic. Want to watch it again and again"
"137",0.5,"  just glad it wasn't any longer"
"138",4.5,"  Great black humour with some shocking images of killing and killing lists."
"139",0.5,"  Culturally insensitive and distasteful. Nothing to laugh about!"
"140",5,"  Brilliant film. Very funny at times, offset by the frequent dark moments"
"141",5,"  Ridiculously good satire with an unbelievable cast"
"142",4,"  Super funny & incredibly cutting"
"143",5,"  Glues familiar elements togther to create something vivid and, at times, horrific. Splendid writing with vintage cast on top form. Tells us a lot about the end of Stalin's Soviet Union and even more about the inhumanity of politics itself."
"144",5,"  This was often very funny, which was quite an achievement, given the subject matter. I really enjoyed it."
"145",5,"  A modern masterpiece of satire in a great cinematic tradition of political satire. Great acting and sets and a huge number of laughs. Stand out performances from Steve Buscemi, Simon Russell Beale and Andrea Riseborough amongst others. Whilst being funny it also offers truthful insight into a world where evil had become mundane and routine. One of the best films of the year."
"146",4,"  To the folk suggesting the film isn't funny, stick to Carry On Up the Kremlin next time."
"147",5,"  Sublimely, darkly, terribly (in every every sense) funny. And sobering. A work of genius."
"148",1.5,"  I only went to see this because of all the amazing reviews on this site!! Lasted an hour and had to leave - couldnt stick it any more. Sorry, but I found it boring and mostly unfunny. The 1.5 stars I did give it was for Rubert Friend who has to be one of the most brilliant and versatile actors around today."
"149",3.5,"  Armando Iannucci casts his dry sardonic eye over Russian politics this time with his adaptation of a French graphic novel depicting the power struggle that follows the death of Stalin and it is every bit as funny, absurd and horrifying as you would expect from the mind that brought us The Thick of It and Veep. As a fictitious reimagining with the British and American cast very wisely using their own accents (and thus avoiding any Russian caricatures here), there is more authenticity here than you'd expect and the result is an entertaining yet historical, and therefore quite educational, film that makes something that happened 60 odd years ago still political relevant and insightful today. Delicately balancing the humour with the horrendous reality that is living in Stalinist Russia, Iannucci's script is guillotine sharp and full of immensely quotable lines that are delivered by an inspired cast. The brilliant Steve Buscemi plays Khrushchev as a typically conniving Buscemi character while Jeffrey Tambor plays Stalin's deputy Malenkov as if Hank Kingsley has taken over The Larry Sanders Show. As for the British contingent, the group of comedic thespians is led by an indomitable Simon Russell Beale, the sublime Michael Palin who's perfectly utilised as the loyal Molotov; and to round it off, Jason Issacs's General Zhukov who storms on to the screen and totally takes over in the most arrogant and hilarious fashion."
"150",0.5,"  I must be living in a parallel universe if anybody thinks this is remotely funny. It is genuinely the worst film I have wasted my money on in years. There's no attempt to establish audience empathy for any of the characters, no historical teaching, and the topic is just too dark for the feeble attempt at humour."
"151",4,"  Loved it - dark themes but excellent acting by the whole cast - however standout performance from Jason Isaacs - brilliant!"
"152",3.5,"  It takes lots of skill to turn a big tragedy into great comedy"
"153",4,"  In the same fashion as films such as 'Dr. Strangelove' and Iannucci's own ""In the Loop"", 'The Death of Stalin' takes dark subject matter and turns it on it's head with slick dry comedy and a pitch black sense of humour. The film is held first and foremost by the brilliant comedic forces of it's actors. The talented performances in this film are first rate, each actor is remarkably skilled at bringing out the most humour without becoming too broad or over theatrical. Steve Buscemi gives one of his best performances in recent memory as the quick talking, weasely, but manipulative First Secretary Nikita Khrushchev. Jason Isaacs plays Georgy Zhukov in an unexpected, but priceless performance as a masculine no-nonsense northerner.If you were expecting a historically and culturally accurate film, then you maybe confused as to why all the Russian characters have distinctive British and American accents, once you start to settle into the tone of the film you begin to understand why director Armando Iannucci has made this decision. In terms of tone it feels like a mix between 'The Grand Budapest Hotel' and 'House of Cards' as odd as a mix that sounds it works excellently to create the absurd world that is satirising one not too dissimilar.The writing, performances and direction make 'The Death of Stalin' a film which whatever your political opinion maybe, laugh at the flawed and desperate nature of the characters, which we can all relate to in one way or another. While I don't have any real criticisms of the film, the film does not leave you on a high note, which is hard to complain about because of the subject matter, but for a comedy, despite all the laughs, the ending did make me feel quite low, however I think on multiple viewings I may grow to like it more."
"154",5,"  I saw this movie at a secret advance screening, and may not have watched it otherwise. I'm so glad I saw it, it was absolutely hilarious!"
"155",5,"  I studied Russian history and found that understanding helped me get a better grasp of the characters so ruthlessly exposed by Iannucci.If I would choose but one to read up on go for Lavrentiy Beria the Soviet Himmler who is even said to have worried Stalin."
"156",0.5,"  This film deserves a R18 as it is simply unwatchable for teens and kids alike."
"157",3.5,"  It's positioned as a black comedy but for long stretches is just so grim it's not at all funny, with the laughs coming as momentary releases from the tension; which, you suspect, is truer to the history. The performances are great, especially SRB as the odious Beria."
"158",4.5,"  Well worth a watch !"
"159",1,"  This film is NOT funny! I Don't understand why critics are saying it's the funniest film of the year. It really isn't. Don't waste 107 minutes if your life watching it."
"160",4,"  The acting is superb and the comedy is stellar, but The Death of Stalin feels somewhat artificial at times - and suffers from some noticeable instances of amateur filmmaking, which is a shame considering how masterful many elements of the film are."
"161",4.5,"  Personally I thought this was the funniest film of the year"
"162",3.5,"  I liked the fact that the characters were played as though they were running a Yorkshire village cricket team and yet they were running one of the world superpowers and perpetrating horrendous crimes. For me the humour at times was too close to the truth to be funny and it is the overall storyline that will stay with me."
"163",4,"  funny and quite dark, nice to see Micheal Palin in a film again :)"
"164",2.5,"  the theatre was sold out in Harrogate on TUESDAY. That I think sums this film uo"
"165",1,"  The only good thing about this film is that I went to see it at Everyman and could fall asleep in a comfortable seat."
"166",3.5,"  Armando Iannucci has become famous for his fast talking, foul mouthed political comedies The Thick of It and Veep, and this one sounds like it could be another jolly jape in the aftermath of the death of Josef Stalin in 1950s communist Soviet Union. However, there is a black, black heart at the core of this film that never really lets you forget the atrocities going on during this brutal period. Simon Russell Beale, Steve Buscemi and Jeffery Tambor are three of Stalin?s inner circle jockeying for position after the Chairman?s death, while Michael Palin, Paul Whitehouse and Jason Isaacs also pop up with Andrea Riseborough and Rupert Friend as Stalin?s children. There is a blessed lack of fake Russian accents, instead the actors largely use their own - although Isaacs bluff Yorkshire is more Brian Glover than Lucius Malfoy. As expected with Iannucci, there are delightfully absurd moments and lots and lots of sweary but hilarious dialogue. There is also a lot of implied and onscreen violence - the grisly fate of a main character who one minute is taking, the next, shot In the head and set alight with his ashes shovelled up minutes later was very disturbing. There are several scenes of ordinary people led away and just shot point blank in a totally everyday way, that shows this is a time of extreme violence and oppression. However, against this backdrop, there are many hilarious moments and the comic timing of the cast is excellent. If you sometimes feel uncomfortable laughing at Malcolm Tucker?s profane rudeness or Selina Meyer?s incompetent bluntness, then you might be equally disconcerted at laughing while people live under threat of imminent death, depending on the word of a corrupt politician. On the other hand there are fart and wee jokes so there?s that"
"167",4,"  Really good. Funny and classic Iannucci darkness."
"168",5,"  A brilliant film. This film manages to strike a balance between gripping drama and side-splitting comedy throughout; I think I actually cried twice with laughter near the beginning. All actors play their parts wonderfully and even though I was less familiar with Tambor as I was the other actors; he plays his ""lack of decision making character"" expertly. I am not a film critic and so I do not know what to say in professional terms other than please, PLEASE go and see this film. It is quite brilliant."
"169",3.5,"  Really liked the approach to this film. Very well written and a great ensemble cast. I wouldn't have liked to be in the Soviet government!"
"170",2.5,"  The everyman cinema in Harrogate wassold out for the film which speaks volumes for the film"
"171",4,"  Pretty good, some really funny parts along with quite dark moments in equal measure, would definitely recommend."
"172",4,"  By turns hilarious and horrifying."
"173",4,"  Whoever thought of turning the succession crisis instigated by the death of Stalin into a farce deserves to be given a medal and then taken out and shot; the latter, of course, being the mandatory fate of anyone who peers above the crowd in any way. It's an absolutely astoundingly funny film, even though you watch the bodies pile up and realize it really shouldn't be.The basic facts of the film line up with what I remember reading about the end of Stalin's regime. What's changed is that the characters inhabiting the space have been turned into caricatures, bringing the absurdity of the situation to the fore and scoring big laughs off the cravenness, greed, and desperation of the committee members. There is no real lead, although Beria is the chief driving force for most of the film. He's played as the utterly loathsome man that he was, and he's probably the least comedic of the characters. It's hard to make his cruelty and lust anything but vile, so they mostly use him for any jokes involving a complete callous disregard for life. Better still, they pair him up with Jeffrey Tambour's Malenkov, who's nominally in charge now that Stalin's dead but hasn't a clue what to do. He's one of the more sympathetic of the bunch as, while he's vain and stupid and indecisive, he genuinely doesn't like playing murderous politics. He just wants to be important. He's the most overtly comic character as his confused bumblings and efforts to maintain respect often intensify the absurdity of the situation.Also vaguely sympathetic is Steve Buscemi's Khrushchev. Out of a bad bunch he genuinely is probably the best man they have to run the state. While they do poke some fun at his pretensions to being a great reformer, generally the humor with him comes from his straight man in over his head routine, and his efforts to maintain his dignity while maneuvering to oust Beria. While by the end he's shown he can be just as ruthless as the rest of them, you still kinda feel sorry for the guy.Most of the rest of the committee are just names. The only real exception is Molotov. Man, he's a riot. At first I couldn't see why they hired the great Michael Palin to play what was basically a dramatic role as an eternally serious and loyal party man. Then the plotting begins and his eyes just light up with glee as he joins in the purge. As he says, ""Stalin would be loving this."" The other characters are all outside the committee. Most are minor, such as the doctors rounded up off the streets since all the good doctors have already been executed. The director of Radio Moscow is a similar example, although he's the main window into the madness during the opening of the film when Stalin requests a nonexistent recording of the night's performance and they have to rush the audience back in and do it all again to keep him happy. More permanent are Stalin's children. His daughter's there for the committee members to alternately woo and offer protection, while the son's there to throw a spanner in the works of any plan that gets formulated through his childish instability. The last memorable role is Jason Isaacs as Marshall Zhukov. He's a lot of fun. No nonsense and instinctively violent, he's probably the only truly competent figure there. Aside from a certain vanity his main role is to puncture the ego balloons that everyone else carries around like a prize. His intensity is surprisingly funny.The whole film is about the incompetence and selfishness of those in power, although unlike most such films this one is about brutal autocrats. Mostly the brutality is played for laughs, as in the scene where Beria describes the horrible things he wants his men to do to the first two men on the list but then hands the rest to the last man and says he can deal with them however he wants (it's funnier in context). But the film never loses sight of the horrors these men were complicit in, even as it laughs at the way they jump in fear at every whim of the tyrants. The brutal ending as the plotting comes to fruition is played as straight as can be and still seems harsh, even after all the laughs that led up to it. The rest of the film is funny and more than a little disturbing, especially in an age where absurd autocrats are making a return everywhere. They need to be taken down a notch and we need to remember both how absurd such posturing is and how dangerous pathetic little power-hungry men can be."
"174",5,"  With a definite smell of python this film snakes its way between varying levels of satire, dark moments to get you sitting straight again and plenty of laughs that luckily are nicely spread and consistent through the whole film. Better than I had anticipated. And admit was a tad worried during the opening scene when Stalin first spoke. Soon got used the the accents though. Brilliant."
"175",4,"  The Death of Stalin is the blackest of black comedies from the directer who brought us Alan Partridge and In the Thick of It, Arnando Iannucci proceedings with stand out performances from Simon Russell Beale as the conniving and vile Lavrentiy Beria to Jason Isaac's who plays Georgy Zhukov, the Chief of the Soviet Army but with a brilliant Northern accent.It is completely bonkers, think Blackadder meets Curb Your Enthusiasm and you're part way there. Could be a contender for comedy of the year!"
"176",5,"  Farcical and almost Python-esque in places."
"177",1,"  I did not find this film funny but I thought it was offensive and silly and quite boring. Also, distortion of history."
"178",1,"  shit movie. don't waste your time. zero star. weren't even funny."
"179",5,"  I went for the historical element, having not seen a trailer for it but didn't realise just how funny it would be. It makes light of what is quite a serious subject without really playing down but by effectively showing all of the major players."
"180",4,"  clever satire on the chaos, cynicism, paranoia, and cowardice of the Soviet leadership."
"181",4.5,"  Entertaining and educating. I'm no expert in Soviet history but this film seems to find a delicate balance between reality and commical exaggerations. Scenes that are immediately hilarious evokes much deeper feelings for those people living under that absurd reality. Would recommend it."
"182",4,"  Hilarious, rapid fire comedy."
"183",0.5,"  Not enough humour for get your through such a dark story, there were some light moments, it just needed a lot more. We left the cinema half way through..."
"184",1.5,"  Bewilderingly overrated."
"185",4,"  A peculiar choice of film to make but I'm glad that they did.Jason Isaacs channeling an angry Sean Bean is great."
"186",3,"  comedy spoof in the monty python style about the Soviet dictator Stalin. All he'll breaks loose after his death. some funny scenes"
"187",4,"  loved this film great acting great comedy go see!"
"188",2.5,"  Ok the dialogue and timing is sharp - but not sure about the tone. It is knowing funny rather than laugh out loud funny. Recommend people see and make up their own minds."
"189",5,"  You have to be alert to all jokes... As they come quick."
"190",5,"  Saw at Tiff. Very well made black comedy, great entertainment from a very skilled director"
"191",4,"  Saw it at TIFF - Touch longer than it should be, but all around excellent!"
